clientsid,cli_no,date,cli_name,address,phone,rep_no,branch_no,birth_date,last_trade,addr,city,state,zip,lname,fname,middle,soc_sec,employer,empaddr,nocontact,customerid,lastmodify,addr2,longname,acct_type,inact_date,nac_date,jtsoc_sec,jtname,jtdob,closed,rap,cru_date,m_addr,m_addr2,m_city,m_state,m_zip
NULL,"999926907",2003/03/07 00:00:00,"JUJU, GUY","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","BARRINGTON","NH","03825-","JUJU","GUY",NULL,"999-92-6907",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999928441",2003/03/07 00:00:00,"LEE, DONALD","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","CONCORD","NH","03302-","LEE","DONALD",NULL,"999-92-8441",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999929372",2003/02/06 00:00:00,"POLINE, EDWARD J","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","LEBANON","ME","07027-9766","POLINE","EDWARD J",NULL,"999-92-9372",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999942050",2003/03/07 00:00:00,"AUILE, STEVE","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","CENTER STRAFFORD","NH","03815-","AUILE","STEVE",NULL,"999-94-2050",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999942433",2002/12/19 00:00:00,"KEWEUI, PAUL J","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","EXETER","NH","03833-","KEWEUI","PAUL J",NULL,"999-94-2433",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999942493",2003/03/10 00:00:00,"RESTE, DONNA M","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,1959/03/26 00:00:00,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-","RESTE","DONNA M",NULL,"999-94-2493",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999942817",2002/10/21 00:00:00,"RAINDEER, KRISTAN","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ROCHESTER","NH","03867-3716","RAINDEER","KRISTAN",NULL,"999-94-2817",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999944418",2002/12/26 00:00:00,"WOOD, BASIL","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","BARRINGTON","NH","03825-","WOOD","BASIL",NULL,"999-94-4418",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999944493",2002/11/17 00:00:00,"DESK, JANICE","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","09820-","DESK","JANICE",NULL,"999-94-4493",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999945358",2003/03/07 00:00:00,"CHAIR, CHRISTOPHER","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-","CHAIR","CHRISTOPHER",NULL,"999-94-5358",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999947084",2003/03/07 00:00:00,"PENS, LESLIE","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","PORTSMOUTH","NH","03801-","PENS","LESLIE",NULL,"999-94-7084",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999947137",2002/11/17 00:00:00,"PENN, JULIANA","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-","PENN","JULIANA",NULL,"999-94-7137",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999947835",2003/03/07 00:00:00,"GLASS, BARRY","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ROCHESTER","NH","03867-","GLASS","BARRY",NULL,"999-94-7835",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999962617",2003/01/07 00:00:00,"BROWN, ROSEMARIE","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,1954/06/08 00:00:00,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-","BROWN","ROSEMARIE",NULL,"999-96-2617",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999962859",2002/12/19 00:00:00,"BLACK, LYNN","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","S BERWICK","ME","03908-","BLACK","LYNN",NULL,"999-96-2859",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999962997",2003/04/27 00:00:00,"DUTCHESS, ARTHUR W","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","ROCHESTER","NH","03867-","DUTCHESS","ARTHUR W",NULL,"999-96-2997",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999964091",2002/12/07 00:00:00,"SINGER, KAREN R","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","SOUTH BERWICK","ME","03908-","SINGER","KAREN R",NULL,"999-96-4091",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999965834",2002/11/10 00:00:00,"SCREAMER, ROSEMARIE C","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-5834","SCREAMER","ROSEMARIE C",NULL,"999-96-5834",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99998395J",2002/12/31 00:00:00,"MEDALS, MARK F","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-3622","MEDALS","MARK F",NULL,"999-98-395J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99998418J",2002/12/30 00:00:00,"WALLACE, TIMOTHY S","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","LEE","NH","03824-6322","WALLACE","TIMOTHY S",NULL,"999-98-418J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999980945",2003/03/07 00:00:00,"WINDOWS, ROBIN","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","CONCORD","NH","03301-","WINDOWS","ROBIN",NULL,"999-98-0945",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999983080",2002/12/15 00:00:00,"CUPS, JOHN C","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-","CUPS","JOHN C",NULL,"999-98-3080",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99993957J",2002/11/10 00:00:00,"COFFEE, SHERRI","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","BARRINGTON","NH","03825-3632","COFFEE","SHERRI",NULL,"999-93-957J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999987447",2002/12/26 00:00:00,"ERASER, DALE R","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-","ERASER","DALE R",NULL,"999-98-7447",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999988127",2002/11/10 00:00:00,"BOZ, KIM","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","NEWMARKET","NH","03857-1324","BOZ","KIM",NULL,"999-98-8127",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999988914",2002/12/07 00:00:00,"ZINGER, RICHARD E","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","RAYMOND","NH","03077-","ZINGER","RICHARD E",NULL,"999-98-8914",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999989000",2002/11/11 00:00:00,"LASTLY, MICHAEL","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","KITTERY","ME","03904-1311","LASTLY","MICHAEL",NULL,"999-98-9000",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999993080",2002/12/12 00:00:00,"WINTERS, JOHN C","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-","WINTERS","JOHN C",NULL,"999-99-3080",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999900894",2003/01/07 00:00:00,"HALEY, ELIZABETH","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","LEBANON","ME","04027-","HALEY","ELIZABETH",NULL,"999-90-0894",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999902694",2002/12/19 00:00:00,"JULES, LARRY A","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","NEWMARKET","NH","03857-","JULES","LARRY A",NULL,"999-90-2694",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999903581",2003/01/02 00:00:00,"SAMS, ALLANNA T","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-3641","SAMS","ALLANNA T",NULL,"999-90-3581",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999906145",2003/01/06 00:00:00,"DINGY, MARIA A","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-","DINGY","MARIA A",NULL,"999-90-6145",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99996578S",2002/10/17 00:00:00,"DASTERD, DANIEL","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1967/04/13 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-","DASTERD","DANIEL",NULL,"999-96-578S",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999922268",2002/12/31 00:00:00,"BASLEY, DOMONIQUE D","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","MANCHESTER","NH","03103-3846","BASLEY","DOMONIQUE D",NULL,"999-92-2268",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999924326",2003/03/07 00:00:00,"LUNG, KEITH","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","EXETER","NH","03833-","LUNG","KEITH",NULL,"999-92-4326",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999925931",2003/01/04 00:00:00,"HEART, MATTHEW J","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","RYE","NH","03870-2507","HEART","MATTHEW J",NULL,"999-92-5931",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999928623",2002/12/19 00:00:00,"FOOT, MARCELLA L","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ELIOT","ME","03903-","FOOT","MARCELLA L",NULL,"999-92-8623",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999929674",2002/12/12 00:00:00,"HANDS, CATHERINE A","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","BARRINGTON","NH","03825-","HANDS","CATHERINE A",NULL,"999-92-9674",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999941969",2003/01/03 00:00:00,"WILLIS, THOMAS","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1981/02/04 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ROCHESTER","NH","03868-","WILLIS","THOMAS",NULL,"999-94-1969",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999943821",2002/10/21 00:00:00,"FRANKS, KIRK","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","LEE","NH","03824-6414","FRANKS","KIRK",NULL,"999-94-3821",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999944373",2003/01/03 00:00:00,"PARKS, KATHLEEN H","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","NEWMARKET","NH","03857-","PARKS","KATHLEEN H",NULL,"999-94-4373",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999946375",2002/12/12 00:00:00,"TIM, DAWN M","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","ROCHESTER","NH","03867-","TIM","DAWN M",NULL,"999-94-6375",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999947284",2002/12/12 00:00:00,"JOHNS, MICHELE D","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","GALLATIN","TN","37066-","JOHNS","MICHELE D",NULL,"999-94-7284",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99998671J",2002/11/30 00:00:00,"LONGLY, MICHAEL","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,1958/10/27 00:00:00,1999/11/24 00:00:00,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-","LONGLY","MICHAEL",NULL,"999-98-671J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999962205",2003/03/07 00:00:00,"DEARBORN, JAMES","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1982/10/14 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","CONCORD","NH","03301-","DEARBORN","JAMES",NULL,"999-96-2205",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999963054",2003/03/07 00:00:00,"DEADERS, CHRISTINE","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-","DEADERS","CHRISTINE",NULL,"999-96-3054",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999967960",2003/03/07 00:00:00,"POLLIS, BERNARD R","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","NEW DURHAM","NH","03855-2329","POLLIS","BERNARD R",NULL,"999-96-7960",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999968967",2002/05/01 00:00:00,"JACKS, JAMIE L.","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,1967/01/10 00:00:00,NULL,"999 HARRIS TIME PKWY OLYMPIA W","Mukwonago","WI","53149-8772","JACKS","JAMIE L.",NULL,"999-96-8967",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999969446",2003/04/03 00:00:00,"QUERTY, JIM","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"QUERTY","JIM",NULL,"999-96-9446",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999982334",2003/01/07 00:00:00,"WITRES, DIANA V","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","BARRINGTON","NH","03825-3311","WITRES","DIANA V",NULL,"999-98-2334",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999982994",2003/03/08 00:00:00,"KOLS, KIANA","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","BARRINGTON","NH","03825-","KOLS","KIANA",NULL,"999-98-2994",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999986545",2003/03/08 00:00:00,"WALLACE, RANDALL","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-","WALLACE","RANDALL",NULL,"999-98-6545",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999903840",2002/12/28 00:00:00,"HACKMAN, KIMBERLY K","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-9378","HACKMAN","KIMBERLY K",NULL,"999-90-3840",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999904329",2002/12/13 00:00:00,"JUJU, ERIN","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","ROCHESTER","NH","03867-","JUJU","ERIN",NULL,"999-90-4329",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999905764",2003/01/02 00:00:00,"LEE, DAWN M","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","NORTH BERWICK","ME","03906-","LEE","DAWN M",NULL,"999-90-5764",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99995797M",2002/10/21 00:00:00,"POLINE, LESLEY","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","EXETER","NH","03833-1505","POLINE","LESLEY",NULL,"999-95-797M",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99998417M",2002/10/21 00:00:00,"AUILE, KAREN S","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1980/10/01 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-2728","AUILE","KAREN S",NULL,"999-98-417M",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999909015",2003/03/08 00:00:00,"KEWEUI, SANDRA","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","ROCHESTER","NH","03867-","KEWEUI","SANDRA",NULL,"999-90-9015",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
